sample_id	input	path	md5	size_bytes	recorded
PRJNA298310_3812	dna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298310_3812/variant_calling/deepsomatic/PRJNA298310_3812DT_vs_PRJNA298310_3812DN/PRJNA298310_3812DT_vs_PRJNA298310_3812DN.deepsomatic.vcf.gz	211ab5a7a1d04b5d1dfcad7ceaed40bf	1751659	2026-08-30T10:15:14.660401
PRJNA298310_3812	dna_mutect2	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298310_3812/variant_calling/mutect2/PRJNA298310_3812DT_vs_PRJNA298310_3812DN/PRJNA298310_3812DT_vs_PRJNA298310_3812DN.mutect2.filtered.vcf.gz	3a8a7f5fcb5168b27a2b10ea56a21b5b	758694	2026-08-30T10:15:14.660401
PRJNA298310_3812	dna_strelka	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298310_3812/variant_calling/strelka/PRJNA298310_3812DT_vs_PRJNA298310_3812DN/PRJNA298310_3812DT_vs_PRJNA298310_3812DN.strelka.variants.vcf.gz	106adda7b4f262373cca4a11d627c634	932388	2026-08-30T10:15:14.660401
PRJNA298310_3812	rna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298310_3812/vcf_realignment/variant_calling/deepsomatic/PRJNA298310_3812RT_realign_vs_PRJNA298310_3812DN/PRJNA298310_3812RT_realign_vs_PRJNA298310_3812DN.deepsomatic.vcf.gz	b6d1277fa6258ba264bfb5d35ccefef3	1949994	2026-08-30T10:15:14.660401
PRJNA298310_3812	rna_mutect2	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298310_3812/vcf_realignment/variant_calling/mutect2/PRJNA298310_3812RT_realign_vs_PRJNA298310_3812DN/PRJNA298310_3812RT_realign_vs_PRJNA298310_3812DN.mutect2.filtered.vcf.gz	51dc0a384fbd8a7356ba74d28463faa8	353137	2026-08-30T10:15:14.660401
PRJNA298310_3812	rna_strelka	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298310_3812/vcf_realignment/variant_calling/strelka/PRJNA298310_3812RT_realign_vs_PRJNA298310_3812DN/PRJNA298310_3812RT_realign_vs_PRJNA298310_3812DN.strelka.variants.vcf.gz	a1d4f7a0b7bed6ee8a834b5cb3a9cabb	2166008	2026-08-30T10:15:14.660401
PRJNA298330_3812	dna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_3812/variant_calling/deepsomatic/PRJNA298330_3812DT_vs_PRJNA298330_3812DN/PRJNA298330_3812DT_vs_PRJNA298330_3812DN.deepsomatic.vcf.gz	4661a17f3d4ee4ae708052c72c0dc545	5769533	2026-08-30T04:31:17.127525
PRJNA298330_3812	dna_mutect2	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_3812/variant_calling/mutect2/PRJNA298330_3812DT_vs_PRJNA298330_3812DN/PRJNA298330_3812DT_vs_PRJNA298330_3812DN.mutect2.filtered.vcf.gz	f7041d99b442605bce514d24203e4693	1172580	2026-08-30T04:31:17.127525
PRJNA298330_3812	dna_strelka	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_3812/variant_calling/strelka/PRJNA298330_3812DT_vs_PRJNA298330_3812DN/PRJNA298330_3812DT_vs_PRJNA298330_3812DN.strelka.variants.vcf.gz	aae48fd23a9f334d72170987f4784621	1199676	2026-08-30T04:31:17.127525
PRJNA298330_3812	rna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_3812/vcf_realignment/variant_calling/deepsomatic/PRJNA298330_3812RT_realign_vs_PRJNA298330_3812DN/PRJNA298330_3812RT_realign_vs_PRJNA298330_3812DN.deepsomatic.vcf.gz	c93f045d446a413c4d7450b47624ac26	104401	2026-08-30T04:31:17.127525
PRJNA298330_3812	rna_mutect2	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_3812/vcf_realignment/variant_calling/mutect2/PRJNA298330_3812RT_realign_vs_PRJNA298330_3812DN/PRJNA298330_3812RT_realign_vs_PRJNA298330_3812DN.mutect2.filtered.vcf.gz	3255658f660cadaad7f5a750fa8589af	39012	2026-08-30T04:31:17.127525
PRJNA298330_3812	rna_strelka	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_3812/vcf_realignment/variant_calling/strelka/PRJNA298330_3812RT_realign_vs_PRJNA298330_3812DN/PRJNA298330_3812RT_realign_vs_PRJNA298330_3812DN.strelka.variants.vcf.gz	9c414e24049c6fe70c76a8bcd39ceb63	247021	2026-08-30T04:31:17.127525
PRJNA298330_3942	dna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_3942/variant_calling/deepsomatic/PRJNA298330_3942DT_vs_PRJNA298330_3942DN/PRJNA298330_3942DT_vs_PRJNA298330_3942DN.deepsomatic.vcf.gz	e3a8acc996bba06715bc0000513e1f26	6301056	2026-08-30T10:27:58.247754
PRJNA298330_3942	dna_mutect2	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_3942/variant_calling/mutect2/PRJNA298330_3942DT_vs_PRJNA298330_3942DN/PRJNA298330_3942DT_vs_PRJNA298330_3942DN.mutect2.filtered.vcf.gz	9e99169e4a9d55a6ba2f25917b28e9e8	1095488	2026-08-30T10:27:58.247754
PRJNA298330_3942	dna_strelka	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_3942/variant_calling/strelka/PRJNA298330_3942DT_vs_PRJNA298330_3942DN/PRJNA298330_3942DT_vs_PRJNA298330_3942DN.strelka.variants.vcf.gz	f43338b5ccf6a0b71600fef8f0ddda1a	1201979	2026-08-30T10:27:58.247754
PRJNA298330_3942	rna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_3942/vcf_realignment/variant_calling/deepsomatic/PRJNA298330_3942RT_realign_vs_PRJNA298330_3942DN/PRJNA298330_3942RT_realign_vs_PRJNA298330_3942DN.deepsomatic.vcf.gz	478e66484fbf100022cb85de4bbc3817	1658126	2026-08-30T10:27:58.247754
PRJNA298330_3942	rna_mutect2	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_3942/vcf_realignment/variant_calling/mutect2/PRJNA298330_3942RT_realign_vs_PRJNA298330_3942DN/PRJNA298330_3942RT_realign_vs_PRJNA298330_3942DN.mutect2.filtered.vcf.gz	c1ee4aa3cb693b98d5acbe7235463ee0	390459	2026-08-30T10:27:58.247754
PRJNA298330_3942	rna_strelka	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_3942/vcf_realignment/variant_calling/strelka/PRJNA298330_3942RT_realign_vs_PRJNA298330_3942DN/PRJNA298330_3942RT_realign_vs_PRJNA298330_3942DN.strelka.variants.vcf.gz	23a3b284e94be74c85d6242ec80fb06a	1692905	2026-08-30T10:27:58.247754
PRJNA298330_3948	dna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_3948/variant_calling/deepsomatic/PRJNA298330_3948DT_vs_PRJNA298330_3948DN/PRJNA298330_3948DT_vs_PRJNA298330_3948DN.deepsomatic.vcf.gz	38dbc0eec5cb22f7ebc6ea4690091b36	6540204	2026-08-30T08:24:09.663471
PRJNA298330_3948	dna_mutect2	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_3948/variant_calling/mutect2/PRJNA298330_3948DT_vs_PRJNA298330_3948DN/PRJNA298330_3948DT_vs_PRJNA298330_3948DN.mutect2.filtered.vcf.gz	3a6aa0a5763f5188225be0bc2b35d8eb	3929786	2026-08-30T08:24:09.663471
PRJNA298330_3948	dna_strelka	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_3948/variant_calling/strelka/PRJNA298330_3948DT_vs_PRJNA298330_3948DN/PRJNA298330_3948DT_vs_PRJNA298330_3948DN.strelka.variants.vcf.gz	a80721ba7924fb4d3513a2bcc41901b1	465320	2026-08-30T08:24:09.663471
PRJNA298330_3948	rna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_3948/vcf_realignment/variant_calling/deepsomatic/PRJNA298330_3948RT_realign_vs_PRJNA298330_3948DN/PRJNA298330_3948RT_realign_vs_PRJNA298330_3948DN.deepsomatic.vcf.gz	442c8c3985eb72953cdff2c65f7cbec1	9914265	2026-08-30T08:24:09.663471
PRJNA298330_3948	rna_mutect2	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_3948/vcf_realignment/variant_calling/mutect2/PRJNA298330_3948RT_realign_vs_PRJNA298330_3948DN/PRJNA298330_3948RT_realign_vs_PRJNA298330_3948DN.mutect2.filtered.vcf.gz	42d49d4393da12ccef76c519d5f21165	345171	2026-08-30T08:24:09.663471
PRJNA298330_3948	rna_strelka	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_3948/vcf_realignment/variant_calling/strelka/PRJNA298330_3948RT_realign_vs_PRJNA298330_3948DN/PRJNA298330_3948RT_realign_vs_PRJNA298330_3948DN.strelka.variants.vcf.gz	c13b2058d38608a21d3e7e66b39b2479	2716571	2026-08-30T08:24:09.663471
PRJNA298330_3978	dna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_3978/variant_calling/deepsomatic/PRJNA298330_3978DT_vs_PRJNA298330_3978DN/PRJNA298330_3978DT_vs_PRJNA298330_3978DN.deepsomatic.vcf.gz	b5fe20dfbbc5d41b77e6f7f3e8bf6597	5964977	2026-08-30T05:23:09.445630
PRJNA298330_3978	dna_mutect2	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_3978/variant_calling/mutect2/PRJNA298330_3978DT_vs_PRJNA298330_3978DN/PRJNA298330_3978DT_vs_PRJNA298330_3978DN.mutect2.filtered.vcf.gz	6205c71f9abd68dbf066c23240f95083	1694504	2026-08-30T05:23:09.445630
PRJNA298330_3978	dna_strelka	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_3978/variant_calling/strelka/PRJNA298330_3978DT_vs_PRJNA298330_3978DN/PRJNA298330_3978DT_vs_PRJNA298330_3978DN.strelka.variants.vcf.gz	3c3504ea97e2766f3d4a76c131630be3	706901	2026-08-30T05:23:09.445630
PRJNA298330_3978	rna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_3978/vcf_realignment/variant_calling/deepsomatic/PRJNA298330_3978RT_realign_vs_PRJNA298330_3978DN/PRJNA298330_3978RT_realign_vs_PRJNA298330_3978DN.deepsomatic.vcf.gz	998867df96934e173cdd2d90337f098f	109326	2026-08-30T05:23:09.445630
PRJNA298330_3978	rna_mutect2	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_3978/vcf_realignment/variant_calling/mutect2/PRJNA298330_3978RT_realign_vs_PRJNA298330_3978DN/PRJNA298330_3978RT_realign_vs_PRJNA298330_3978DN.mutect2.filtered.vcf.gz	b1e3fe544cbd38ce1f81352d9162c254	45966	2026-08-30T05:23:09.445630
PRJNA298330_3978	rna_strelka	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_3978/vcf_realignment/variant_calling/strelka/PRJNA298330_3978RT_realign_vs_PRJNA298330_3978DN/PRJNA298330_3978RT_realign_vs_PRJNA298330_3978DN.strelka.variants.vcf.gz	7ae27336a4f9c068af15dd5ab11c6a01	289442	2026-08-30T05:23:09.445630
PRJNA298330_3995	dna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/xuzhenyu/work/seq2neo/output/PRJNA298330_3995/variant_calling/deepsomatic/PRJNA298330_3995DT_vs_PRJNA298330_3995DN/PRJNA298330_3995DT_vs_PRJNA298330_3995DN.deepsomatic.vcf.gz	b05492853ca028f038e9afca83a113ba	6248294	2026-08-30T11:18:40.695808
PRJNA298330_3995	dna_mutect2	/t9k/mnt/WorkSpace/data/ngs/xuzhenyu/work/seq2neo/output/PRJNA298330_3995/variant_calling/mutect2/PRJNA298330_3995DT_vs_PRJNA298330_3995DN/PRJNA298330_3995DT_vs_PRJNA298330_3995DN.mutect2.filtered.vcf.gz	e354d50d777843d4bff8519896c19d52	1308553	2026-08-30T11:18:40.695808
PRJNA298330_3995	dna_strelka	/t9k/mnt/WorkSpace/data/ngs/xuzhenyu/work/seq2neo/output/PRJNA298330_3995/variant_calling/strelka/PRJNA298330_3995DT_vs_PRJNA298330_3995DN/PRJNA298330_3995DT_vs_PRJNA298330_3995DN.strelka.variants.vcf.gz	230dce030436eccf8a4ca5549a9bb8ea	812772	2026-08-30T11:18:40.695808
PRJNA298330_3995	rna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/xuzhenyu/work/seq2neo/output/PRJNA298330_3995/vcf_realignment/variant_calling/deepsomatic/PRJNA298330_3995RT_realign_vs_PRJNA298330_3995DN/PRJNA298330_3995RT_realign_vs_PRJNA298330_3995DN.deepsomatic.vcf.gz	f169303ef3f2ca0ab1cfcf9da7c57877	74739	2026-08-30T11:18:40.695808
PRJNA298330_3995	rna_mutect2	/t9k/mnt/WorkSpace/data/ngs/xuzhenyu/work/seq2neo/output/PRJNA298330_3995/vcf_realignment/variant_calling/mutect2/PRJNA298330_3995RT_realign_vs_PRJNA298330_3995DN/PRJNA298330_3995RT_realign_vs_PRJNA298330_3995DN.mutect2.filtered.vcf.gz	88aa6f6756e440a2106d0b301f395838	39314	2026-08-30T11:18:40.695808
PRJNA298330_3995	rna_strelka	/t9k/mnt/WorkSpace/data/ngs/xuzhenyu/work/seq2neo/output/PRJNA298330_3995/vcf_realignment/variant_calling/strelka/PRJNA298330_3995RT_realign_vs_PRJNA298330_3995DN/PRJNA298330_3995RT_realign_vs_PRJNA298330_3995DN.strelka.variants.vcf.gz	a45cf265239e0b9d34459d901569ec26	255963	2026-08-30T11:18:40.695808
PRJNA298330_4007	dna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/xuzhenyu/work/seq2neo/output/PRJNA298330_4007/variant_calling/deepsomatic/PRJNA298330_4007DT_vs_PRJNA298330_4007DN/PRJNA298330_4007DT_vs_PRJNA298330_4007DN.deepsomatic.vcf.gz	1908b00147a7cb5e9fc5db07c98b39c2	6415581	2026-08-30T09:28:23.702798
PRJNA298330_4007	dna_mutect2	/t9k/mnt/WorkSpace/data/ngs/xuzhenyu/work/seq2neo/output/PRJNA298330_4007/variant_calling/mutect2/PRJNA298330_4007DT_vs_PRJNA298330_4007DN/PRJNA298330_4007DT_vs_PRJNA298330_4007DN.mutect2.filtered.vcf.gz	746b88345436ab3133b1836a0c1b0e55	1740595	2026-08-30T09:28:23.702798
PRJNA298330_4007	dna_strelka	/t9k/mnt/WorkSpace/data/ngs/xuzhenyu/work/seq2neo/output/PRJNA298330_4007/variant_calling/strelka/PRJNA298330_4007DT_vs_PRJNA298330_4007DN/PRJNA298330_4007DT_vs_PRJNA298330_4007DN.strelka.variants.vcf.gz	6a1658b4fc8bc6dba99be1f4cd22b816	697743	2026-08-30T09:28:23.702798
PRJNA298330_4007	rna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/xuzhenyu/work/seq2neo/output/PRJNA298330_4007/vcf_realignment/variant_calling/deepsomatic/PRJNA298330_4007RT_realign_vs_PRJNA298330_4007DN/PRJNA298330_4007RT_realign_vs_PRJNA298330_4007DN.deepsomatic.vcf.gz	aead1a42d8d26df4442634a35cead646	71344	2026-08-30T09:28:23.702798
PRJNA298330_4007	rna_mutect2	/t9k/mnt/WorkSpace/data/ngs/xuzhenyu/work/seq2neo/output/PRJNA298330_4007/vcf_realignment/variant_calling/mutect2/PRJNA298330_4007RT_realign_vs_PRJNA298330_4007DN/PRJNA298330_4007RT_realign_vs_PRJNA298330_4007DN.mutect2.filtered.vcf.gz	af5ee2ae0b2a654652b086e635e08020	45608	2026-08-30T09:28:23.702798
PRJNA298330_4007	rna_strelka	/t9k/mnt/WorkSpace/data/ngs/xuzhenyu/work/seq2neo/output/PRJNA298330_4007/vcf_realignment/variant_calling/strelka/PRJNA298330_4007RT_realign_vs_PRJNA298330_4007DN/PRJNA298330_4007RT_realign_vs_PRJNA298330_4007DN.strelka.variants.vcf.gz	bdc0482a5f9ae5d6f79d55d5ee3d8a38	152517	2026-08-30T09:28:23.702798
PRJNA298330_4032	dna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/xuzhenyu/work/seq2neo/output/PRJNA298330_4032/variant_calling/deepsomatic/PRJNA298330_4032DT_vs_PRJNA298330_4032DN/PRJNA298330_4032DT_vs_PRJNA298330_4032DN.deepsomatic.vcf.gz	6fcea2c98e9f71f1170cfcc92757b78c	6673229	2026-09-01T10:40:48.079828
PRJNA298330_4032	dna_mutect2	/t9k/mnt/WorkSpace/data/ngs/xuzhenyu/work/seq2neo/output/PRJNA298330_4032/variant_calling/mutect2/PRJNA298330_4032DT_vs_PRJNA298330_4032DN/PRJNA298330_4032DT_vs_PRJNA298330_4032DN.mutect2.filtered.vcf.gz	2ade33114ca72a7a1b4388d58311e5c1	1039653	2026-09-01T10:40:48.079828
PRJNA298330_4032	dna_strelka	/t9k/mnt/WorkSpace/data/ngs/xuzhenyu/work/seq2neo/output/PRJNA298330_4032/variant_calling/strelka/PRJNA298330_4032DT_vs_PRJNA298330_4032DN/PRJNA298330_4032DT_vs_PRJNA298330_4032DN.strelka.variants.vcf.gz	4602433743fcbaa878a342621a29ba9e	849682	2026-09-01T10:40:48.079828
PRJNA298330_4032	rna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/xuzhenyu/work/seq2neo/output/PRJNA298330_4032/vcf_realignment/variant_calling/deepsomatic/PRJNA298330_4032RT_realign_vs_PRJNA298330_4032DN/PRJNA298330_4032RT_realign_vs_PRJNA298330_4032DN.deepsomatic.vcf.gz	35d371349fef2d884505e756f9b5dd2b	5354639	2026-09-01T10:40:48.079828
PRJNA298330_4032	rna_mutect2	/t9k/mnt/WorkSpace/data/ngs/xuzhenyu/work/seq2neo/output/PRJNA298330_4032/vcf_realignment/variant_calling/mutect2/PRJNA298330_4032RT_realign_vs_PRJNA298330_4032DN/PRJNA298330_4032RT_realign_vs_PRJNA298330_4032DN.mutect2.filtered.vcf.gz	ebc1520f5fbe116b8f45b7238d537485	850716	2026-09-01T10:40:48.079828
PRJNA298330_4032	rna_strelka	/t9k/mnt/WorkSpace/data/ngs/xuzhenyu/work/seq2neo/output/PRJNA298330_4032/vcf_realignment/variant_calling/strelka/PRJNA298330_4032RT_realign_vs_PRJNA298330_4032DN/PRJNA298330_4032RT_realign_vs_PRJNA298330_4032DN.strelka.variants.vcf.gz	fa722242d7283aaf80d904a995dc6607	4961735	2026-09-01T10:40:48.079828
PRJNA298330_4096	dna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_4096/variant_calling/deepsomatic/PRJNA298330_4096DT_vs_PRJNA298330_4096DN/PRJNA298330_4096DT_vs_PRJNA298330_4096DN.deepsomatic.vcf.gz	85bd0b0c181390af53febbf55b6d5eea	28690401	2026-08-30T06:11:21.028183
PRJNA298330_4096	dna_mutect2	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_4096/variant_calling/mutect2/PRJNA298330_4096DT_vs_PRJNA298330_4096DN/PRJNA298330_4096DT_vs_PRJNA298330_4096DN.mutect2.filtered.vcf.gz	54bab5469329d0c2cd9983ff5b2309de	677290	2026-08-30T06:11:21.028183
PRJNA298330_4096	dna_strelka	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_4096/variant_calling/strelka/PRJNA298330_4096DT_vs_PRJNA298330_4096DN/PRJNA298330_4096DT_vs_PRJNA298330_4096DN.strelka.variants.vcf.gz	10afd20932700e4be434f4c7995d5e1a	3802061	2026-08-30T06:11:21.028183
PRJNA298330_4096	rna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_4096/vcf_realignment/variant_calling/deepsomatic/PRJNA298330_4096RT_realign_vs_PRJNA298330_4096DN/PRJNA298330_4096RT_realign_vs_PRJNA298330_4096DN.deepsomatic.vcf.gz	45a4a32b02fbf2cc5b5ec17a8a4a02f7	10391612	2026-08-30T06:11:21.028183
PRJNA298330_4096	rna_mutect2	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_4096/vcf_realignment/variant_calling/mutect2/PRJNA298330_4096RT_realign_vs_PRJNA298330_4096DN/PRJNA298330_4096RT_realign_vs_PRJNA298330_4096DN.mutect2.filtered.vcf.gz	b4ddfacf2ec00952f7d3bd2aa4c1d730	389559	2026-08-30T06:11:21.028183
PRJNA298330_4096	rna_strelka	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298330_4096/vcf_realignment/variant_calling/strelka/PRJNA298330_4096RT_realign_vs_PRJNA298330_4096DN/PRJNA298330_4096RT_realign_vs_PRJNA298330_4096DN.strelka.variants.vcf.gz	6b22430b4ce31e0068f3102ce96cd05e	8991685	2026-08-30T06:11:21.028183
PRJNA298376_3812	dna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_3812/variant_calling/deepsomatic/PRJNA298376_3812DT_vs_PRJNA298376_3812DN/PRJNA298376_3812DT_vs_PRJNA298376_3812DN.deepsomatic.vcf.gz	e6c13fa227b82e44fb216415b5c2f987	1697878	2026-09-01T08:03:51.975064
PRJNA298376_3812	dna_mutect2	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_3812/variant_calling/mutect2/PRJNA298376_3812DT_vs_PRJNA298376_3812DN/PRJNA298376_3812DT_vs_PRJNA298376_3812DN.mutect2.filtered.vcf.gz	fd48e0bd04c8a58588e4b63869d697b2	575729	2026-09-01T08:03:51.975064
PRJNA298376_3812	dna_strelka	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_3812/variant_calling/strelka/PRJNA298376_3812DT_vs_PRJNA298376_3812DN/PRJNA298376_3812DT_vs_PRJNA298376_3812DN.strelka.variants.vcf.gz	fb1009008db751e0c54f3ffea86e2f54	1609312	2026-09-01T08:03:51.975064
PRJNA298376_3812	rna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_3812/vcf_realignment/variant_calling/deepsomatic/PRJNA298376_3812RT_realign_vs_PRJNA298376_3812DN/PRJNA298376_3812RT_realign_vs_PRJNA298376_3812DN.deepsomatic.vcf.gz	17a39d248548321b2ac7d75585bf7e25	3200683	2026-09-01T08:03:51.975064
PRJNA298376_3812	rna_mutect2	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_3812/vcf_realignment/variant_calling/mutect2/PRJNA298376_3812RT_realign_vs_PRJNA298376_3812DN/PRJNA298376_3812RT_realign_vs_PRJNA298376_3812DN.mutect2.filtered.vcf.gz	df2d3da7fbbe983b3d48540569c22742	933181	2026-09-01T08:03:51.975064
PRJNA298376_3812	rna_strelka	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_3812/vcf_realignment/variant_calling/strelka/PRJNA298376_3812RT_realign_vs_PRJNA298376_3812DN/PRJNA298376_3812RT_realign_vs_PRJNA298376_3812DN.strelka.variants.vcf.gz	2a530e9c213e21812fd08ce141ec9e7a	2801899	2026-09-01T08:03:51.975064
PRJNA298376_3942	dna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/xuzhenyu/work/seq2neo/output/PRJNA298376_3942/variant_calling/deepsomatic/PRJNA298376_3942DT_vs_PRJNA298376_3942DN/PRJNA298376_3942DT_vs_PRJNA298376_3942DN.deepsomatic.vcf.gz	e926d024fc1d6837bdfdfb21f46fc6c0	8609316	2026-09-01T10:40:57.395814
PRJNA298376_3942	dna_mutect2	/t9k/mnt/WorkSpace/data/ngs/xuzhenyu/work/seq2neo/output/PRJNA298376_3942/variant_calling/mutect2/PRJNA298376_3942DT_vs_PRJNA298376_3942DN/PRJNA298376_3942DT_vs_PRJNA298376_3942DN.mutect2.filtered.vcf.gz	b8eaed6b879d16f3e165175a60837304	14957779	2026-09-01T10:40:57.395814
PRJNA298376_3942	dna_strelka	/t9k/mnt/WorkSpace/data/ngs/xuzhenyu/work/seq2neo/output/PRJNA298376_3942/variant_calling/strelka/PRJNA298376_3942DT_vs_PRJNA298376_3942DN/PRJNA298376_3942DT_vs_PRJNA298376_3942DN.strelka.variants.vcf.gz	89950456b60302af790d1c94e925985b	11621888	2026-09-01T10:40:57.395814
PRJNA298376_3942	rna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/xuzhenyu/work/seq2neo/output/PRJNA298376_3942/vcf_realignment/variant_calling/deepsomatic/PRJNA298376_3942RT_realign_vs_PRJNA298376_3942DN/PRJNA298376_3942RT_realign_vs_PRJNA298376_3942DN.deepsomatic.vcf.gz	1189375aea93f2d41fb3614d01f0231f	2073191	2026-09-01T10:40:57.395814
PRJNA298376_3942	rna_mutect2	/t9k/mnt/WorkSpace/data/ngs/xuzhenyu/work/seq2neo/output/PRJNA298376_3942/vcf_realignment/variant_calling/mutect2/PRJNA298376_3942RT_realign_vs_PRJNA298376_3942DN/PRJNA298376_3942RT_realign_vs_PRJNA298376_3942DN.mutect2.filtered.vcf.gz	b99a146b37e06f3a84dcd6aa7daa16b6	836250	2026-09-01T10:40:57.395814
PRJNA298376_3942	rna_strelka	/t9k/mnt/WorkSpace/data/ngs/xuzhenyu/work/seq2neo/output/PRJNA298376_3942/vcf_realignment/variant_calling/strelka/PRJNA298376_3942RT_realign_vs_PRJNA298376_3942DN/PRJNA298376_3942RT_realign_vs_PRJNA298376_3942DN.strelka.variants.vcf.gz	de16e687f21bbda94d308e41cb296805	2668032	2026-09-01T10:40:57.395814
PRJNA298376_3948	dna_deepsomatic	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_3948/variant_calling/deepsomatic/PRJNA298376_3948DT_vs_PRJNA298376_3948DN/PRJNA298376_3948DT_vs_PRJNA298376_3948DN.deepsomatic.vcf.gz	ff56161f3db371c60bdb2fa7395510f2	5952002	2026-09-01T08:03:52.188787
PRJNA298376_3948	dna_mutect2	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_3948/variant_calling/mutect2/PRJNA298376_3948DT_vs_PRJNA298376_3948DN/PRJNA298376_3948DT_vs_PRJNA298376_3948DN.mutect2.filtered.vcf.gz	54b5da1ecb18e7981103dc4f4f452104	5716875	2026-09-01T08:03:52.188787
PRJNA298376_3948	dna_strelka	/t9k/mnt/WorkSpace/data/ngs/liuxin/seq2neo/output_1/PRJNA298376_3948/variant_calling/strelka/PRJNA298376_3948DT_vs_PRJNA298376_3948DN/PRJNA298376_3948DT_vs_PRJNA298376_3948DN.strelka.variants.vcf.gz	f61585f6f581d6e13494e2c1a7693160	3983265	2026-09-01T08:03:52.188787
